frame_idx,t_rppg,rppg_n,t_gt_pair,ppg_n_pair,lag_samples,lag_frames
0,0.0,-0.07950209840563072,-0.03389201036187211,-0.018461169541723412,1.0,29.505479
1,0.03389201036187211,0.06842455795822229,0.0,-0.018461169541723412,1.0,29.505479
2,0.06778402072374422,0.33869626318211327,0.03389201036187211,-0.22736306844817816,1.0,29.505479
3,0.10167603108561633,0.7826249730603553,0.06778402072374423,-0.22005086112499933,1.0,29.505479
4,0.13556804144748844,1.3491454322412704,0.10167603108561632,0.09652119423052233,1.0,29.505479
5,0.16946005180936055,1.9082205934075371,0.13556804144748844,0.6387234885730131,1.0,29.505479
6,0.20335206217123267,2.312551856590119,0.16946005180936055,1.1905992243957209,1.0,29.505479
7,0.23724407253310478,2.462626881879659,0.20335206217123267,1.5195905449232752,1.0,29.505479
8,0.27113608289497687,2.3425330257689874,0.23724407253310476,1.4963368250469027,1.0,29.505479
9,0.305028093256849,2.011823100109387,0.27113608289497687,1.1518996627790183,1.0,29.505479
10,0.3389201036187211,1.5618265100660156,0.305028093256849,0.6460725002999755,1.0,29.505479
11,0.3728121139805932,1.0629784852653434,0.3389201036187211,0.1729224253137174,1.0,29.505479
12,0.40670412434246533,0.5340245917131438,0.3728121139805932,-0.1387427839849627,1.0,29.505479
13,0.44059613470433745,-0.049237955618905385,0.40670412434246533,-0.2770340905071153,1.0,29.505479
14,0.47448814506620957,-0.7119816539136379,0.44059613470433745,-0.3299293414499085,1.0,29.505479
15,0.5083801554280817,-1.4309460661023263,0.47448814506620957,-0.4162196520735851,1.0,29.505479
16,0.5422721657899537,-2.1066736456944306,0.5083801554280817,-0.605034503218511,1.0,29.505479
17,0.5761641761518259,-2.5758740739736767,0.5422721657899539,-0.8666865014706941,1.0,29.505479
18,0.610056186513698,-2.666811432422289,0.5761641761518259,-1.080424128777869,1.0,29.505479
19,0.6439481968755701,-2.281146712028597,0.6100561865136981,-1.0966104313943232,1.0,29.505479
20,0.6778402072374422,-1.4639532158165687,0.6439481968755701,-0.8229393399445835,1.0,29.505479
21,0.7117322175993144,-0.41580755322601975,0.6778402072374423,-0.28884656888342997,1.0,29.505479
22,0.7456242279611864,0.5751475662638963,0.7117322175993144,0.35054608279381844,1.0,29.505479
23,0.7795162383230585,1.2542279880580482,0.7456242279611864,0.8789874257311031,1.0,29.505479
24,0.8134082486849307,1.5078302945250055,0.7795162383230586,1.1205421719361837,1.0,29.505479
25,0.8473002590468027,1.3950039732083832,0.8134082486849307,1.0222519598502553,1.0,29.505479
26,0.8811922694086749,1.08823678168481,0.8473002590468028,0.6716821184756934,1.0,29.505479
27,0.915084279770547,0.7650871773002456,0.8811922694086749,0.24132725329863128,1.0,29.505479
28,0.9489762901324191,0.5166628944317371,0.9150842797705471,-0.1057645458897895,1.0,29.505479
29,0.9828683004942912,0.3199897145645317,0.9489762901324191,-0.294895158343368,1.0,29.505479
30,1.0167603108561634,0.08019890672456434,0.9828683004942913,-0.361362002814757,1.0,29.505479
31,1.0506523212180354,-0.28657311959538406,1.0167603108561634,-0.4075273229894718,1.0,29.505479
32,1.0845443315799075,-0.7749730421746198,1.0506523212180354,-0.5236563398046022,1.0,29.505479
33,1.1184363419417795,-1.2607574211306611,1.0845443315799075,-0.7193296508165344,1.0,29.505479
34,1.1523283523036518,-1.544032815479329,1.1184363419417798,-0.9055404992937495,1.0,29.505479
35,1.1862203626655239,-1.4516205997570886,1.1523283523036518,-0.9398697592040088,1.0,29.505479
36,1.220112373027396,-0.9431045863944755,1.1862203626655239,-0.711797675566,1.0,29.505479
37,1.254004383389268,-0.15240410485702088,1.220112373027396,-0.2200718401557277,1.0,29.505479
38,1.2878963937511403,0.6674619783997373,1.2540043833892682,0.405579997556486,1.0,29.505479
39,1.3217884041130123,1.2657455048666217,1.2878963937511403,0.9565268256265486,1.0,29.505479
40,1.3556804144748844,1.508685763766894,1.3217884041130123,1.2451130535430113,1.0,29.505479
41,1.3895724248367565,1.4236308748547266,1.3556804144748844,1.1956225309692976,1.0,29.505479
42,1.4234644351986288,1.155759857503057,1.3895724248367567,0.874314151422081,1.0,29.505479
43,1.4573564455605008,0.8699226334689381,1.4234644351986288,0.4441121086797792,1.0,29.505479
44,1.4912484559223729,0.6552626977615028,1.4573564455605008,0.07401355740228166,1.0,29.505479
45,1.525140466284245,0.4848710063016905,1.4912484559223729,-0.14376472839649462,1.0,29.505479
46,1.559032476646117,0.2515789151301582,1.525140466284245,-0.2252975275691583,1.0,29.505479
47,1.5929244870079893,-0.14272125067017888,1.5590324766461172,-0.26343086358479195,1.0,29.505479
48,1.6268164973698613,-0.6997277489319356,1.5929244870079893,-0.3559437560101011,1.0,29.505479
49,1.6607085077317334,-1.2947128494475029,1.6268164973698613,-0.5355163116524684,1.0,29.505479
50,1.6946005180936055,-1.7247536581497787,1.6607085077317334,-0.7405924277072704,1.0,29.505479
51,1.7284925284554777,-1.8093588586572462,1.6946005180936057,-0.8440871746520732,1.0,29.505479
52,1.7623845388173498,-1.4867231392867521,1.7284925284554777,-0.7262143127814725,1.0,29.505479
53,1.7962765491792219,-0.8512921459635105,1.7623845388173498,-0.35234303247801474,1.0,29.505479
54,1.830168559541094,-0.11246961295636883,1.7962765491792219,0.1897281385843288,1.0,29.505479
55,1.864060569902966,0.500921251131214,1.830168559541094,0.7193162137347443,1.0,29.505479
56,1.8979525802648383,0.8381174274037222,1.8640605699029662,1.0473684927181393,1.0,29.505479
57,1.9318445906267103,0.8776129086582428,1.8979525802648383,1.0694450269496782,1.0,29.505479
58,1.9657366009885824,0.7131069641954836,1.9318445906267103,0.8134912735499851,1.0,29.505479
59,1.9996286113504544,0.48959320275969714,1.9657366009885824,0.41582217205707434,1.0,29.505479
60,2.0335206217123267,0.3254415361817141,1.9996286113504547,0.042253074822776904,1.0,29.505479
61,2.067412632074199,0.2569278609004764,2.0335206217123267,-0.1978331999646656,1.0,29.505479
62,2.101304642436071,0.22888765071456818,2.067412632074199,-0.2966104760816204,1.0,29.505479
63,2.135196652797943,0.13580036914763952,2.101304642436071,-0.3312664119492742,1.0,29.505479
64,2.169088663159815,-0.10571039669567507,2.135196652797943,-0.4003391678504752,1.0,29.505479
65,2.202980673521687,-0.4914230694594543,2.169088663159815,-0.5517032736594675,1.0,29.505479
66,2.236872683883559,-0.9107016339421702,2.202980673521687,-0.743520329951138,1.0,29.505479
67,2.2707646942454316,-1.1905832438427817,2.2368726838835595,-0.8610263624506922,1.0,29.505479
68,2.3046567046073037,-1.1831204140150395,2.2707646942454316,-0.7817929535429956,1.0,29.505479
69,2.3385487149691757,-0.8489678541373675,2.3046567046073037,-0.4541992980353224,1.0,29.505479
70,2.3724407253310478,-0.2880484710892625,2.3385487149691757,0.05683609536011836,1.0,29.505479
71,2.40633273569292,0.30440931712360686,2.3724407253310478,0.5874460176251113,1.0,29.505479
72,2.440224746054792,0.7340352149198572,2.40633273569292,0.9502347128272909,1.0,29.505479
73,2.474116756416664,0.9008669598811029,2.440224746054792,1.0262425914224271,1.0,29.505479
74,2.508008766778536,0.8391212667671059,2.474116756416664,0.8209437054780561,1.0,29.505479
75,2.5419007771404085,0.6880491131049513,2.5080087667785365,0.45357727818619864,1.0,29.505479
76,2.5757927875022806,0.6174873110711881,2.5419007771404085,0.08896876919693324,1.0,29.505479
77,2.6096847978641526,0.7465458022926735,3.1180649532922344,0.11224317311352477,-15.0,-442.58218500000004
78,2.6435768082260247,1.0850757489631104,3.118064953292234,0.11224317311352726,-14.0,-413.076706
79,2.6774688185878968,1.5151062570749037,2.6096847978641526,-0.22532678368645176,2.0,59.010958
80,2.711360828949769,1.8240098326830907,2.6435768082260247,-0.20951352259406242,2.0,59.010958
81,2.745252839311641,1.790980312999619,2.6774688185878968,-0.20952565190959513,2.0,59.010958
82,2.779144849673513,1.301196911869899,2.711360828949769,-0.3078134173095578,2.0,59.010958
83,2.813036860035385,0.43094887177505936,2.745252839311641,-0.505186081867625,2.0,59.010958
84,2.8469288703972575,-0.5564220844240192,2.7791448496735134,-0.7121315354098482,2.0,59.010958
85,2.8808208807591296,-1.3214045926859306,2.8130368600353854,-0.7923434104752793,2.0,59.010958
86,2.9147128911210016,-1.6149593520579038,2.8469288703972575,-0.6382509895286548,2.0,59.010958
87,2.9486049014828737,-1.4053983126856653,2.8808208807591296,-0.23924549427930508,2.0,59.010958
88,2.9824969118447457,-0.8888898734795945,2.9147128911210016,0.29714030739853947,2.0,59.010958
89,3.016388922206618,-0.37868859507463415,2.9486049014828737,0.7880696857935967,2.0,59.010958
90,3.05028093256849,-0.14185800396224427,2.9824969118447457,1.062579591424812,2.0,59.010958
91,3.084172942930362,-0.2790768388601661,3.016388922206618,1.0448948758543086,2.0,59.010958
92,3.118064953292234,-0.7085047364171421,3.05028093256849,0.7859098000096394,2.0,59.010958
93,3.1519569636541065,-1.2448983615032747,3.0841729429303624,0.42581464577008626,2.0,59.010958
94,3.1858489740159786,-1.7096570503108328,3.660337119082188,-0.02021612554476519,-14.0,-413.076706
95,3.2197409843778506,-2.002361334666606,3.69422912944406,-0.2035609612201894,-14.0,-413.076706
96,3.2536329947397227,-2.1044801401535045,3.1858489740159786,-0.16284907848231944,2.0,59.010958
97,3.2875250051015947,-2.0341350146821635,3.2197409843778506,-0.2337502376000655,2.0,59.010958
98,3.321417015463467,-1.7948458468992723,3.2536329947397227,-0.3737755156719121,2.0,59.010958
99,3.355309025825339,-1.3565639415328004,3.829797170891548,-0.652517632747752,-14.0,-413.076706
100,3.389201036187211,-0.6849278813359799,3.86368918125342,-0.8147759461910371,-14.0,-413.076706
101,3.423093046549083,0.1981109039846847,3.8975811916152923,-0.8321741392177998,-14.0,-413.076706
102,3.4569850569109555,1.1698389959043445,3.931473201977165,-0.6118362902034945,-14.0,-413.076706
103,3.4908770672728275,2.026241429672017,3.4230930465490834,-0.3495409697137439,2.0,59.010958
104,3.5247690776346996,2.5685550330104423,3.4569850569109555,0.1950943108883928,2.0,59.010958
105,3.5586610879965717,2.7039938556416927,3.4908770672728275,0.686755786311096,2.0,59.010958
106,3.5925530983584437,2.4919750329525128,3.5247690776346996,0.9520296432975376,2.0,59.010958
107,3.626445108720316,2.104537986717623,3.5586610879965717,0.9203596707463871,2.0,59.010958
108,3.660337119082188,1.7264678188542062,3.5925530983584437,0.6509582371832185,2.0,59.010958
109,3.69422912944406,1.45623016280441,4.16871727451027,0.37262518517800264,-14.0,-413.076706
110,3.728121139805932,1.2644920582651826,4.202609284872142,0.058167105539813406,-14.0,-413.076706
111,3.7620131501678045,1.0293016931233714,4.236501295234014,-0.11649507717392091,-14.0,-413.076706
112,3.7959051605296765,0.6213245411418337,3.7281211398059324,-0.2852012150229487,2.0,59.010958
113,3.8297971708915486,-0.011685359434455969,3.7620131501678045,-0.3493112935758529,2.0,59.010958
114,3.8636891812534206,-0.8032925388252007,3.7959051605296765,-0.4703564486487804,2.0,59.010958
115,3.8975811916152927,-1.5840624707897795,3.8297971708915486,-0.6525176327477544,2.0,59.010958
116,3.9314732019771648,-2.143294221740654,3.8297971708915486,-0.6525176327477544,3.0,88.516437
117,3.965365212339037,-2.310355024782174,3.8636891812534206,-0.8147759461910392,3.0,88.516437
118,3.999257222700909,-2.022640388074662,3.8975811916152927,-0.8321741392178,3.0,88.516437
119,4.033149233062781,-1.3513205247917432,3.931473201977165,-0.6118362902034945,3.0,88.516437
120,4.0670412434246535,-0.4748963963085239,3.9992572227009093,0.4001391926542757,2.0,59.010958
121,4.1009332537865255,0.38386232354360833,4.033149233062781,0.8809869060890458,2.0,59.010958
122,4.134825264148398,1.0283122121588422,4.0670412434246535,1.1183479978439395,2.0,59.010958
123,4.16871727451027,1.341559723652318,4.1009332537865255,1.053090059173026,2.0,59.010958
124,4.202609284872142,1.3108397212106606,4.134825264148398,0.7540383315901545,2.0,59.010958
125,4.236501295234014,1.016709273281722,4.134825264148398,0.7540383315901545,3.0,88.516437
126,4.270393305595886,0.5879364256492923,4.16871727451027,0.37262518517800264,3.0,88.516437
127,4.304285315957758,0.13928230688141588,4.202609284872142,0.058167105539813406,3.0,88.516437
128,4.33817732631963,-0.2732889994958809,4.236501295234014,-0.11649507717392091,3.0,88.516437
129,4.372069336681502,-0.65008275252201,4.270393305595886,-0.1790183584113102,3.0,88.516437
130,4.405961347043374,-1.0020413396978103,4.304285315957758,-0.22216382606603774,3.0,88.516437
131,4.439853357405246,-1.302522153682383,4.33817732631963,-0.33285491847448945,3.0,88.516437
132,4.473745367767118,-1.478797095026404,4.372069336681502,-0.5275500409668089,3.0,88.516437
133,4.507637378128991,-1.4497000078407642,4.405961347043375,-0.7312344959261589,3.0,88.516437
134,4.541529388490863,-1.177057215936493,3.897581191615293,-0.8321741392177971,19.0,560.604101
135,4.575421398852735,-0.6918065428277231,3.931473201977165,-0.6118362902034945,19.0,560.604101
136,4.609313409214607,-0.08255504645914269,3.9653652123390373,-0.16029642151511778,19.0,560.604101
137,4.643205419576479,0.5352279399881451,3.9992572227009093,0.4001391926542757,19.0,560.604101
138,4.677097429938351,1.0463924536611782,4.575421398852735,0.7793260283613493,3.0,88.516437
139,4.7109894403002235,1.3554950699723247,4.609313409214607,1.0612782321291176,3.0,88.516437
140,4.7448814506620955,1.4082872609369381,4.643205419576479,1.0357117866816463,3.0,88.516437
141,4.778773461023968,1.2159110400196396,4.677097429938351,0.7465255827796919,3.0,88.516437
142,4.81266547138584,0.862857676954378,4.7109894403002235,0.33711263158418675,3.0,88.516437
143,4.846557481747712,0.4774721129673978,4.202609284872142,0.058167105539813406,19.0,560.604101
144,4.880449492109584,0.16880602319533453,4.236501295234014,-0.11649507717392091,19.0,560.604101
145,4.914341502471456,-0.03347389682886646,4.270393305595886,-0.1790183584113102,19.0,560.604101
146,4.948233512833328,-0.19035921864314034,4.304285315957758,-0.22216382606603774,19.0,560.604101
147,4.9821255231952,-0.3992560129930155,4.33817732631963,-0.33285491847448945,19.0,560.604101
148,5.016017533557072,-0.7062769996209763,4.372069336681502,-0.5275500409668089,19.0,560.604101
149,5.049909543918944,-1.0478235106304368,4.948233512833328,-0.7904673402633595,3.0,88.516437
150,5.083801554280817,-1.2697400562632275,4.982125523195201,-0.9514678835963828,3.0,88.516437
151,5.117693564642689,-1.2182146298352223,5.016017533557073,-0.9186416176692068,3.0,88.516437
152,5.151585575004561,-0.8411863302828797,5.049909543918945,-0.6202962708827606,3.0,88.516437
153,5.185477585366433,-0.22828730638503938,5.083801554280817,-0.10296765413558061,3.0,88.516437
154,5.219369595728305,0.43627656607460946,5.117693564642689,0.475763167133747,3.0,88.516437
155,5.253261606090177,0.969305019464026,5.151585575004561,0.917904863865443,3.0,88.516437
156,5.287153616452049,1.2665265809550255,5.185477585366433,1.0815914172269903,3.0,88.516437
157,5.3210456268139215,1.3215741850498284,5.219369595728305,0.9478594492688102,3.0,88.516437
158,5.3549376371757935,1.1911583049047627,5.253261606090177,0.6193601034965965,3.0,88.516437
159,5.388829647537666,0.9415172517797149,5.287153616452049,0.25461286220734936,3.0,88.516437
160,5.422721657899538,0.6117564370936621,5.3210456268139215,-0.02025577682384164,3.0,88.516437
161,5.45661366826141,0.21127088376075948,5.3549376371757935,-0.16969297970020988,3.0,88.516437
162,5.490505678623282,-0.2534146864613283,5.388829647537666,-0.24566202366278228,3.0,88.516437
163,5.524397688985154,-0.7426613383874977,5.422721657899538,-0.33048302127825957,3.0,88.516437
164,5.558289699347026,-1.164416518579855,5.45661366826141,-0.46464678592845066,3.0,88.516437
165,5.592181709708898,-1.391133555562956,5.490505678623282,-0.606577615910488,3.0,88.516437
166,5.62607372007077,-1.3136347220247158,5.761641761518258,0.7046934302123715,-4.0,-118.021916
167,5.659965730432642,-0.9068506697508812,5.558289699347026,-0.4990281376916847,3.0,88.516437
168,5.693857740794515,-0.26546609119831815,5.592181709708899,-0.12974457577415177,3.0,88.516437
169,5.727749751156387,0.4224167053949567,5.626073720070771,0.3630510427080058,3.0,88.516437
170,5.761641761518259,0.9572064036873248,5.659965730432643,0.8078897161741088,3.0,88.516437
171,5.795533771880131,1.21819849943133,5.693857740794515,1.0405639293519118,3.0,88.516437
172,5.829425782242003,1.2063506354027376,5.727749751156387,0.9887071664587401,3.0,88.516437
173,5.863317792603875,1.0159169601855191,5.761641761518259,0.7046934302123641,3.0,88.516437
174,5.897209802965747,0.7593647831017531,5.795533771880131,0.3287493036767544,3.0,88.516437
175,5.931101813327619,0.4970391770757406,5.829425782242003,0.006887878747683525,3.0,88.516437
176,5.9649938236894915,0.21363793864436,5.863317792603875,-0.18648068119754097,3.0,88.516437
