frame_idx,t_rppg,rppg_n,t_gt_pair,ppg_n_pair,lag_samples,lag_frames
0,11.023221828291408,-1.0212692442299935,12.300302405959314,0.644089630532022,-38.0,-1130.7039080000002
1,11.056829211914248,-1.1130676498800052,12.333909789582155,0.13556324904763944,-38.0,-1130.7039080000002
2,11.090436595537088,-1.1681990162741067,12.367517173204995,-0.17825640280555788,-38.0,-1130.7039080000002
3,11.124043979159927,-0.9923149986902926,12.401124556827833,-0.2752524744875091,-38.0,-1130.7039080000002
4,11.157651362782767,-0.4533662342730755,12.434731940450673,-0.24378393734599696,-38.0,-1130.7039080000002
5,11.191258746405607,0.436160324033026,12.468339324073513,-0.22531314265408042,-38.0,-1130.7039080000002
6,11.224866130028447,1.49679661473651,12.501946707696353,-0.33749586020496075,-38.0,-1130.7039080000002
7,11.258473513651285,2.4400170108739334,12.535554091319192,-0.61070522474205,-38.0,-1130.7039080000002
8,11.292080897274126,2.9803942348691086,12.569161474942032,-0.9640995938309964,-38.0,-1130.7039080000002
9,11.325688280896966,2.946816318567978,12.602768858564872,-1.2332982044828615,-38.0,-1130.7039080000002
10,11.359295664519806,2.3472375174076205,12.636376242187712,-1.2425748303078286,-38.0,-1130.7039080000002
11,11.392903048142644,1.3700278257409195,12.66998362581055,-0.8935102975403896,-38.0,-1130.7039080000002
12,11.426510431765484,0.32717568831402394,12.70359100943339,-0.22813440215237657,-38.0,-1130.7039080000002
13,11.460117815388324,-0.44261438595578745,12.73719839305623,0.5702403625589996,-38.0,-1130.7039080000002
14,11.493725199011164,-0.6843616223990412,12.77080577667907,1.2467060821010227,-38.0,-1130.7039080000002
15,11.527332582634003,-0.3200195027556417,12.804413160301909,1.5840909975671056,-38.0,-1130.7039080000002
16,11.560939966256843,0.5077862844453657,12.838020543924749,1.4964706675204762,-38.0,-1130.7039080000002
17,11.594547349879683,1.4703868492298164,12.871627927547589,1.059314751671805,-38.0,-1130.7039080000002
18,11.628154733502523,2.1719259794906556,12.90523531117043,0.46445822028233136,-38.0,-1130.7039080000002
19,11.661762117125361,2.311984861909477,12.938842694793268,-0.07222676318707671,-38.0,-1130.7039080000002
20,11.695369500748201,1.8139779349997525,12.972450078416108,-0.40266567423806104,-38.0,-1130.7039080000002
21,11.728976884371042,0.8515758802163917,13.006057462038948,-0.4973873852048959,-38.0,-1130.7039080000002
22,11.762584267993882,-0.2381428813955174,13.039664845661788,-0.4393818894104404,-38.0,-1130.7039080000002
23,11.79619165161672,-1.105125864297056,13.073272229284626,-0.37108230440042594,-38.0,-1130.7039080000002
24,11.82979903523956,-1.5241302193072348,13.106879612907466,-0.4207737943765366,-38.0,-1130.7039080000002
25,11.8634064188624,-1.4603517018440775,13.140486996530306,-0.6385637100890095,-38.0,-1130.7039080000002
26,11.89701380248524,-1.0480190966674883,13.174094380153146,-0.966400643597512,-38.0,-1130.7039080000002
27,11.930621186108079,-0.5123901789959753,13.207701763775985,-1.2550626548820591,-38.0,-1130.7039080000002
28,11.964228569730919,-0.08314949864683113,13.241309147398825,-1.3252866077141248,-38.0,-1130.7039080000002
29,11.997835953353759,0.07032926129571145,13.274916531021665,-1.051930715051922,-38.0,-1130.7039080000002
30,12.031443336976599,-0.12126163182525461,13.308523914644505,-0.4349412150286016,-38.0,-1130.7039080000002
31,12.065050720599437,-0.6079732483533172,13.342131298267343,0.38058224203439683,-38.0,-1130.7039080000002
32,12.098658104222277,-1.2284247589334916,13.375738681890184,1.152908265850587,-38.0,-1130.7039080000002
33,12.132265487845117,-1.7558148187900942,13.409346065513024,1.6428119343762182,-38.0,-1130.7039080000002
34,12.165872871467958,-1.9786323443219793,13.442953449135864,1.715197386379433,-38.0,-1130.7039080000002
35,12.199480255090796,-1.7890651180145525,13.476560832758702,1.3919442015006547,-38.0,-1130.7039080000002
36,12.233087638713636,-1.2385012827768935,13.510168216381542,0.8317847626072861,-38.0,-1130.7039080000002
37,12.266695022336476,-0.526826365376007,13.543775600004382,0.2520504395993105,-38.0,-1130.7039080000002
38,12.300302405959316,0.0793943256705202,13.577382983627222,-0.16613990492167685,-38.0,-1130.7039080000002
39,12.333909789582155,0.3656109276938567,13.61099036725006,-0.34573405516237354,-38.0,-1130.7039080000002
40,12.367517173204995,0.2634676601651813,13.6445977508729,-0.32968277124858186,-38.0,-1130.7039080000002
41,12.401124556827835,-0.13098397717289842,13.678205134495741,-0.24536905767076916,-38.0,-1130.7039080000002
42,12.434731940450675,-0.6190228616722403,13.711812518118581,-0.23754651416155542,-38.0,-1130.7039080000002
43,12.468339324073513,-0.995613652981883,13.74541990174142,-0.3980911708353039,-38.0,-1130.7039080000002
44,12.501946707696353,-1.123537666898157,13.77902728536426,-0.7189772985159999,-38.0,-1130.7039080000002
45,12.535554091319193,-0.9578102195446058,13.8126346689871,-1.086486093918451,-38.0,-1130.7039080000002
46,12.569161474942034,-0.5317306078553478,13.84624205260994,-1.3220028426552748,-38.0,-1130.7039080000002
47,12.602768858564872,0.06766071251202269,13.879849436232778,-1.2583194866760317,-38.0,-1130.7039080000002
48,12.636376242187712,0.719837917329302,13.913456819855618,-0.8227228394043731,-38.0,-1130.7039080000002
49,12.669983625810552,1.292778338990594,13.947064203478458,-0.0877830044468206,-38.0,-1130.7039080000002
50,12.703591009433392,1.6747050312654503,13.980671587101298,0.7412561283785029,-38.0,-1130.7039080000002
51,12.73719839305623,1.8069747893458155,14.014278970724137,1.4045424105957593,-38.0,-1130.7039080000002
52,12.77080577667907,1.699804706339823,14.047886354346977,1.6968566702861803,-38.0,-1130.7039080000002
53,12.80441316030191,1.422679580535111,14.081493737969817,1.5537363707214016,-38.0,-1130.7039080000002
54,12.83802054392475,1.0772957328073611,14.115101121592657,1.0715349182041964,-38.0,-1130.7039080000002
55,12.871627927547589,0.7674900163663444,14.148708505215495,0.4545397663817974,-38.0,-1130.7039080000002
56,12.90523531117043,0.5768311739901061,14.182315888838335,-0.08022629609978155,-38.0,-1130.7039080000002
57,12.93884269479327,0.555148868737798,14.215923272461175,-0.3928371955838548,-38.0,-1130.7039080000002
58,12.97245007841611,0.7079822979843795,14.249530656084016,-0.46643562136173095,-38.0,-1130.7039080000002
59,13.006057462038948,0.987462840680198,14.283138039706854,-0.3958677809751237,-38.0,-1130.7039080000002
60,13.039664845661788,1.2956256223501372,14.316745423329694,-0.330720609026099,-38.0,-1130.7039080000002
61,13.073272229284628,1.5120922133864891,14.350352806952534,-0.39966540621365004,-38.0,-1130.7039080000002
62,13.106879612907468,1.539427141303085,14.383960190575374,-0.6462793229545469,-38.0,-1130.7039080000002
63,13.140486996530306,1.3398160143059883,14.417567574198213,-1.0009767457274297,-38.0,-1130.7039080000002
64,13.174094380153146,0.939366298407847,14.451174957821053,-1.3021563756383452,-38.0,-1130.7039080000002
65,13.207701763775987,0.401459680006822,14.484782341443893,-1.3629199145113904,-38.0,-1130.7039080000002
66,13.241309147398827,-0.20602469377626037,14.518389725066733,-1.0597075208535143,-38.0,-1130.7039080000002
67,13.274916531021665,-0.8263986771320242,14.551997108689571,-0.40356521737564965,-38.0,-1130.7039080000002
68,13.308523914644505,-1.4115487234415784,14.585604492312411,0.44458712258529604,-38.0,-1130.7039080000002
69,13.342131298267345,-1.9151004528627145,15.056107863032167,-1.2630156433102786,-51.0,-1517.5236660000003
70,13.375738681890185,-2.2900636762922275,15.089715246655008,-1.4218585502492096,-51.0,-1517.5236660000003
71,13.409346065513024,-2.488881770949944,15.123322630277846,-1.2260373870075347,-51.0,-1517.5236660000003
