frame_idx,t_rppg,rppg_n,t_gt_pair,ppg_n_pair,lag_samples,lag_frames
0,57.01146957894005,-0.41846173350149873,57.01146957894005,0.10145492169406455,0.0,0.0
1,57.04526416671654,-0.653548236810792,57.04526416671654,-0.06338035609692085,0.0,0.0
2,57.07905875449303,-0.9590209518969747,57.07905875449303,-0.21692637606428808,0.0,0.0
3,57.112853342269524,-1.3234856588385417,57.112853342269524,-0.4524474024580441,0.0,0.0
4,57.146647930046015,-1.6193300310900842,57.146647930046015,-0.763943278695998,0.0,0.0
5,57.180442517822506,-1.6736164986763573,57.180442517822506,-1.0288928171814948,0.0,0.0
6,57.214237105599,-1.3712477684153153,57.214237105599,-1.0725619282589376,0.0,0.0
7,57.24803169337549,-0.7262109089082277,57.24803169337549,-0.7773061669649742,0.0,0.0
8,57.28182628115198,0.11610988127175641,57.28182628115198,-0.17054497103036537,0.0,0.0
9,57.31562086892847,0.9361042814824535,57.31562086892847,0.5656942941412797,0.0,0.0
10,57.34941545670496,1.5188985812750173,57.34941545670496,1.175063781103783,0.0,0.0
11,57.38321004448145,1.7209939495240716,57.38321004448145,1.4526534156569642,0.0,0.0
12,57.417004632257935,1.5086489499982858,57.417004632257935,1.3423525051396479,0.0,0.0
13,57.450799220034426,0.962956315115844,57.450799220034426,0.9495262315005838,0.0,0.0
14,57.48459380781092,0.24878376114234574,57.48459380781092,0.4658922098062048,0.0,0.0
15,57.51838839558741,-0.44724693072702604,57.51838839558741,0.056557492192750976,0.0,0.0
16,57.5521829833639,-0.9859722024624307,57.5521829833639,-0.22146767640846096,0.0,0.0
17,57.58597757114039,-1.3157281848783202,57.58597757114039,-0.4236829915620076,0.0,0.0
18,57.61977215891688,-1.4594451703849742,57.61977215891688,-0.6490609305867406,0.0,0.0
19,57.65356674669337,-1.4596368464394907,57.65356674669337,-0.9454373710271391,0.0,0.0
20,57.68736133446986,-1.324258506519893,57.68736133446986,-1.2515890679066133,0.0,0.0
21,57.72115592224635,-1.0197030719369102,57.72115592224635,-1.4156389278607193,0.0,0.0
22,57.754950510022844,-0.5212003444608044,57.754950510022844,-1.2826405511953494,0.0,0.0
23,57.788745097799335,0.12284139686325245,57.788745097799335,-0.7995623646936769,0.0,0.0
24,57.822539685575826,0.77746617521656,57.822539685575826,-0.07073096215224109,0.0,0.0
25,57.85633427335232,1.282295994096059,57.85633427335232,0.676312924355358,0.0,0.0
26,57.89012886112881,1.5408672373771732,57.89012886112881,1.199188385143756,0.0,0.0
27,57.9239234489053,1.5641827863701039,57.9239234489053,1.3594678641157985,0.0,0.0
28,57.95771803668179,1.4364080880900518,57.95771803668179,1.180671413098582,0.0,0.0
29,57.99151262445828,1.2374117284608765,57.99151262445828,0.81380152490732,0.0,0.0
30,58.02530721223477,0.9857990017396681,58.02530721223477,0.4373646006284639,0.0,0.0
31,58.05910180001126,0.6413388242531599,58.05910180001126,0.1567978788930456,0.0,0.0
32,58.092896387787754,0.159231218682451,58.092896387787754,-0.03661646660125126,0.0,0.0
33,58.126690975564244,-0.44406559969911713,58.126690975564244,-0.22768425774949266,0.0,0.0
34,58.160485563340735,-1.059214878928677,58.160485563340735,-0.4895697182041328,0.0,0.0
35,58.194280151117226,-1.5123939602754015,58.194280151117226,-0.8054587060298036,0.0,0.0
36,58.22807473889372,-1.6440688976570645,58.22807473889372,-1.0528678114402077,0.0,0.0
37,58.26186932667021,-1.3952942666699881,58.26186932667021,-1.0657501252075163,0.0,0.0
38,58.2956639144467,-0.8475819682323459,58.2956639144467,-0.7399605626421232,0.0,0.0
39,58.32945850222319,-0.18595562300015753,58.32945850222319,-0.11621218148751318,0.0,0.0
40,58.36325308999968,0.3944492535406927,58.36325308999968,0.6162950569658843,0.0,0.0
41,58.39704767777617,0.7758314610708466,58.39704767777617,1.2045838822659152,0.0,0.0
42,58.43084226555266,0.9437159710589034,58.43084226555266,1.4569732238142215,0.0,0.0
43,58.464636853329154,0.9491914555816214,58.464636853329154,1.3335988850993417,0.0,0.0
44,58.498431441105645,0.8526513533391376,58.498431441105645,0.9498050741036491,0.0,0.0
45,58.532226028882135,0.6922070688672245,58.532226028882135,0.4954364147664291,0.0,0.0
46,58.566020616658626,0.48239465064636894,58.566020616658626,0.12377930180157445,0.0,0.0
47,58.59981520443512,0.22456002397187808,58.59981520443512,-0.12195727752326566,0.0,0.0
48,58.63360979221161,-0.08145729377593099,58.63360979221161,-0.3044051724276228,0.0,0.0
49,58.6674043799881,-0.421370939823164,58.6674043799881,-0.5190834917841186,0.0,0.0
50,58.70119896776459,-0.7505262451162864,58.70119896776459,-0.802752592190632,0.0,0.0
51,58.73499355554108,-0.9961286988357496,58.73499355554108,-1.0834655320160327,0.0,0.0
52,58.76878814331757,-1.0872268598650559,58.76878814331757,-1.2074039907663445,0.0,0.0
53,58.80258273109406,-0.9939690257522661,58.80258273109406,-1.0303204913091895,0.0,0.0
54,58.836377318870554,-0.743700673101885,58.836377318870554,-0.5189240688881738,0.0,0.0
55,58.870171906647045,-0.4012842108293413,58.870171906647045,0.2032467557933735,0.0,0.0
56,58.903966494423535,-0.03402924269465085,58.903966494423535,0.8998826495345785,0.0,0.0
57,58.937761082200026,0.30804820023579615,58.937761082200026,1.3345222831041081,0.0,0.0
58,58.97155566997652,0.5877726163025119,58.97155566997652,1.3859649897192374,0.0,0.0
59,59.00535025775301,0.7704722723081283,59.00535025775301,1.0982604469870159,0.0,0.0
60,59.0391448455295,0.8281136851947665,59.0391448455295,0.6385389748953366,0.0,0.0
61,59.07293943330599,0.7573393908421141,59.07293943330599,0.19299022774612262,0.0,0.0
62,59.10673402108248,0.5936530779250286,59.10673402108248,-0.13357298898383313,0.0,0.0
63,59.14052860885897,0.4054372983870586,59.14052860885897,-0.3560128787907583,0.0,0.0
64,59.17432319663546,0.26508390510534435,59.17432319663546,-0.5673419231193968,0.0,0.0
65,59.208117784411954,0.21001130459836453,59.208117784411954,-0.8479528709003685,0.0,0.0
66,59.241912372188445,0.21692071952795858,59.241912372188445,-1.1844914940724656,0.0,0.0
67,59.275706959964936,0.2112366644266882,59.275706959964936,-1.4512402644542415,0.0,0.0
68,59.30950154774143,0.11587191422138167,59.30950154774143,-1.470233521114882,0.0,0.0
69,59.34329613551792,-0.08528837283960229,59.34329613551792,-1.1184788324585522,0.0,0.0
70,59.37709072329441,-0.314528311085058,59.37709072329441,-0.41864183904005137,0.0,0.0
71,59.4108853110709,-0.43324674583164163,59.4108853110709,0.4454072524663197,0.0,0.0
72,59.44467989884739,-0.33168847847343313,59.44467989884739,1.2039719299993419,0.0,0.0
