frame_idx,t_rppg,rppg_n,t_gt_pair,ppg_n_pair,lag_samples,lag_frames
0,17.02301685513586,-1.5576017841468157,17.60179942821048,-0.5373931863461349,-17.0,-499.32394899999986
1,17.057062888846133,-1.935957544300914,17.635845461920752,-0.6932853941090612,-17.0,-499.32394899999986
2,17.091108922556405,-2.1584438931752583,17.669891495631024,-0.7745573250381421,-17.0,-499.32394899999986
3,17.125154956266677,-2.1720772581772816,17.703937529341296,-0.8218138144665533,-17.0,-499.32394899999986
4,17.15920098997695,-1.9663883770378505,17.737983563051568,-0.8987393652202108,-17.0,-499.32394899999986
5,17.19324702368722,-1.574041194479735,17.77202959676184,-1.052939036508567,-17.0,-499.32394899999986
6,17.227293057397493,-1.0634856820358107,17.80607563047211,-1.2743174582580692,-17.0,-499.32394899999986
7,17.261339091107764,-0.522272269736937,17.840121664182384,-1.4748495802156611,-17.0,-499.32394899999986
8,17.295385124818036,-0.03332084865191968,17.874167697892656,-1.5105863864463533,-17.0,-499.32394899999986
9,17.32943115852831,0.3474695993779896,17.908213731602928,-1.247558333463398,-17.0,-499.32394899999986
10,17.36347719223858,0.6033936435040431,17.9422597653132,-0.6440734793618067,-17.0,-499.32394899999986
11,17.397523225948852,0.7549900739043389,17.97630579902347,0.1985646265219029,-17.0,-499.32394899999986
12,17.431569259659124,0.8446386310818563,18.010351832733743,1.0567265104843322,-17.0,-499.32394899999986
13,17.465615293369396,0.9122098004719078,18.044397866444015,1.6768966034822261,-17.0,-499.32394899999986
14,17.499661327079668,0.9728496384391268,18.078443900154287,1.8929495074260803,-17.0,-499.32394899999986
15,17.53370736078994,1.0125562433567779,18.11248993386456,1.7011399605930595,-17.0,-499.32394899999986
16,17.567753394500212,1.0085070094455604,18.14653596757483,1.250209484568054,-17.0,-499.32394899999986
17,17.601799428210484,0.9601680151202355,18.180582001285103,0.7565087656550322,-17.0,-499.32394899999986
18,17.635845461920752,0.9041027210110014,18.21462803499537,0.39685727898062495,-17.0,-499.32394899999986
19,17.669891495631024,0.8966473246975661,18.248674068705643,0.23779454771872552,-17.0,-499.32394899999986
20,17.703937529341296,0.9754509757856316,18.282720102415915,0.23091091568428054,-17.0,-499.32394899999986
21,17.737983563051568,1.1287079479680802,18.316766136126187,0.26399842715935135,-17.0,-499.32394899999986
22,17.77202959676184,1.294960193868211,18.35081216983646,0.23163142111376087,-17.0,-499.32394899999986
23,17.80607563047211,1.3928264848732608,18.38485820354673,0.0869710981185128,-17.0,-499.32394899999986
24,17.840121664182384,1.3581562358959691,18.418904237257003,-0.14625100499782634,-17.0,-499.32394899999986
25,17.874167697892656,1.1623895185960242,18.452950270967275,-0.3996363627667434,-17.0,-499.32394899999986
26,17.908213731602928,0.8030760624415555,18.486996304677547,-0.604871363364499,-17.0,-499.32394899999986
