frame_idx,t_rppg,rppg_n,t_gt_pair,ppg_n_pair,lag_samples,lag_frames
0,0.0,-0.022661308818976676,-0.4085524045232607,-0.052520234248169005,12.0,352.46396400000003
1,0.03404603371027173,-0.5064596004104888,-0.374506370812989,-0.052520234248169005,12.0,352.46396400000003
2,0.06809206742054345,-0.737920758779195,-0.3404603371027172,-0.052520234248169005,12.0,352.46396400000003
3,0.10213810113081517,-0.6078874666182345,-0.3064143033924455,-0.052520234248169005,12.0,352.46396400000003
4,0.1361841348410869,-0.2098938679667137,-0.27236826968217376,-0.052520234248169005,12.0,352.46396400000003
5,0.17023016855135864,0.21966105991510307,-0.23832223597190205,-0.052520234248169005,12.0,352.46396400000003
6,0.20427620226163035,0.4403844443603571,-0.20427620226163035,-0.052520234248169005,12.0,352.46396400000003
7,0.23832223597190208,0.3413297031839978,-0.1702301685513586,-0.052520234248169005,12.0,352.46396400000003
8,0.2723682696821738,-0.005712896762917681,-0.13618413484108688,-0.052520234248169005,12.0,352.46396400000003
9,0.3064143033924455,-0.39467654222193294,-0.10213810113081517,-0.052520234248169005,12.0,352.46396400000003
10,0.3404603371027173,-0.5991093936049856,-0.06809206742054341,-0.052520234248169005,12.0,352.46396400000003
11,0.374506370812989,-0.4860077350336849,-0.034046033710271706,-0.052520234248169005,12.0,352.46396400000003
12,0.4085524045232607,-0.0735743702112738,0.0,-0.052520234248169005,12.0,352.46396400000003
13,0.44259843823353245,0.4863423468187128,0.03404603371027176,-0.3992732965309237,12.0,352.46396400000003
14,0.47664447194380416,0.9802489384044917,0.06809206742054347,-0.7417616089036096,12.0,352.46396400000003
15,0.5106905056540759,1.2182069600042622,0.10213810113081523,-1.018667887366499,12.0,352.46396400000003
16,0.5447365393643476,1.096166404519356,0.13618413484108693,-1.1068619257784877,12.0,352.46396400000003
17,0.5787825730746193,0.6190874722600832,0.17023016855135864,-0.8846947389920415,12.0,352.46396400000003
18,0.612828606784891,-0.11009149571107012,0.20427620226163035,-0.32531521023675675,12.0,352.46396400000003
19,0.6468746404951627,-0.9186102452629398,0.23832223597190205,0.4468337658014841,12.0,352.46396400000003
20,0.6809206742054346,-1.5980275949106064,0.27236826968217387,1.1857155579344492,12.0,352.46396400000003
21,0.7149667079157063,-1.9489400106255803,0.3064143033924456,1.6334282863962628,12.0,352.46396400000003
22,0.749012741625978,-1.8420775858444134,0.3404603371027173,1.64823134556007,12.0,352.46396400000003
23,0.7830587753362497,-1.278926302286365,0.374506370812989,1.2736657592374332,12.0,352.46396400000003
24,0.8171048090465214,-0.4133997173843811,0.4085524045232607,0.7073229059079338,12.0,352.46396400000003
25,0.8511508427567931,0.49380804345641793,0.4425984382335324,0.189333917973308,12.0,352.46396400000003
26,0.8851968764670649,1.1769476828392922,0.4766444719438042,-0.12317521871153314,12.0,352.46396400000003
27,0.9192429101773366,1.4741335792505883,0.5106905056540759,-0.22561865158761218,12.0,352.46396400000003
28,0.9532889438876083,1.3863604068411297,0.5447365393643476,-0.24556322329119487,12.0,352.46396400000003
29,0.98733497759788,1.0555208589216076,0.5787825730746193,-0.3495409155162038,12.0,352.46396400000003
30,1.0213810113081518,0.6758723686736887,0.6128286067848912,-0.6313854114574051,12.0,352.46396400000003
