frame_idx,t_rppg,rppg_n,t_gt_pair,ppg_n_pair,lag_samples,lag_frames
0,27.001875633416184,-1.0080666825588729,27.137053984522147,-1.1511258212406796,-4.0,-118.36214800000006
1,27.035670221192674,-0.5666907877667592,27.170848572298638,-0.787303485998448,-4.0,-118.36214800000006
2,27.069464808969162,0.13376095720865466,27.204643160075126,-0.09461517698434352,-4.0,-118.36214800000006
3,27.103259396745653,0.8515610209511091,27.238437747851616,0.7230253090663332,-4.0,-118.36214800000006
4,27.137053984522144,1.3306530080869445,27.272232335628107,1.376616861137432,-4.0,-118.36214800000006
5,27.170848572298635,1.4319489152903677,27.3060269234046,1.6410347589416503,-4.0,-118.36214800000006
6,27.204643160075126,1.1899913296959084,27.33982151118109,1.4674979537621973,-4.0,-118.36214800000006
7,27.238437747851616,0.7667787807521136,27.37361609895758,0.990901660283084,-4.0,-118.36214800000006
8,27.272232335628107,0.34222515610178983,27.40741068673407,0.43369829712326075,-4.0,-118.36214800000006
9,27.3060269234046,0.014929626981170722,27.441205274510562,-0.02665641147558574,-4.0,-118.36214800000006
10,27.33982151118109,-0.22838169324395488,27.474999862287053,-0.34202900952469006,-4.0,-118.36214800000006
11,27.37361609895758,-0.46521400530073237,27.508794450063544,-0.5818847079198319,-4.0,-118.36214800000006
12,27.40741068673407,-0.7518541437095813,27.542589037840035,-0.8416605047151464,-4.0,-118.36214800000006
13,27.441205274510562,-1.0614685214770858,27.576383625616526,-1.1381566845977997,-4.0,-118.36214800000006
14,27.474999862287053,-1.288148460098996,27.610178213393016,-1.3663864747220924,-4.0,-118.36214800000006
15,27.508794450063544,-1.3127497730798696,27.643972801169507,-1.3520845489760378,-4.0,-118.36214800000006
16,27.542589037840035,-1.0822731618933645,27.677767388946,-0.9699716597524425,-4.0,-118.36214800000006
17,27.576383625616526,-0.6457730962039202,27.71156197672249,-0.25025599594696146,-4.0,-118.36214800000006
18,27.610178213393016,-0.12407935853641792,27.74535656449898,0.6020394017699786,-4.0,-118.36214800000006
19,27.643972801169507,0.36134411676558653,27.77915115227547,1.296085667118721,-4.0,-118.36214800000006
20,27.677767388946,0.7502002116445705,27.812945740051962,1.6018537637819623,-4.0,-118.36214800000006
21,27.71156197672249,1.0552214762817997,27.846740327828453,1.4639949424944638,-4.0,-118.36214800000006
22,27.74535656449898,1.316618346903471,27.880534915604944,1.0138738444563573,-4.0,-118.36214800000006
23,27.77915115227547,1.5318897148052157,27.914329503381435,0.47727772547798253,-4.0,-118.36214800000006
24,27.812945740051962,1.618802405051572,27.948124091157926,0.04066850959158507,-4.0,-118.36214800000006
25,27.846740327828453,1.4536607786031346,27.981918678934417,-0.23964479734719357,-4.0,-118.36214800000006
26,27.880534915604944,0.9695390459219477,28.015713266710907,-0.43351503868788577,-4.0,-118.36214800000006
27,27.914329503381435,0.24177774845233024,28.0495078544874,-0.6486551631709422,-4.0,-118.36214800000006
28,27.948124091157926,-0.5147809269682011,28.08330244226389,-0.9215032162169253,-4.0,-118.36214800000006
29,27.981918678934417,-1.0495574115622102,28.11709703004038,-1.1630404644132684,-4.0,-118.36214800000006
30,28.015713266710907,-1.2156718997730314,28.15089161781687,-1.1999360235256256,-4.0,-118.36214800000006
31,28.0495078544874,-1.0518997813766058,28.184686205593362,-0.8888088899632989,-4.0,-118.36214800000006
32,28.08330244226389,-0.7551098314580125,28.218480793369853,-0.230019027542232,-4.0,-118.36214800000006
33,28.11709703004038,-0.5630372146276607,28.252275381146344,0.5977516630180794,-4.0,-118.36214800000006
34,28.15089161781687,-0.6181442910012552,28.286069968922835,1.3122452735021781,-4.0,-118.36214800000006
35,28.184686205593362,-0.8888310035217838,28.319864556699326,1.6696822771318562,-4.0,-118.36214800000006
36,28.218480793369853,-1.191130465512679,28.353659144475817,1.5865336273904895,-4.0,-118.36214800000006
37,28.252275381146344,-1.3012375197429626,28.387453732252308,1.1669749531968852,-4.0,-118.36214800000006
38,28.286069968922835,-1.0967461969312136,28.4212483200288,0.6241723705675832,-4.0,-118.36214800000006
39,28.319864556699326,-0.638184372586717,28.45504290780529,0.15025058277930275,-4.0,-118.36214800000006
40,28.353659144475817,-0.12960485333767344,28.48883749558178,-0.1824406112508321,-4.0,-118.36214800000006
41,28.387453732252308,0.22425741232066038,28.52263208335827,-0.4312242238708916,-4.0,-118.36214800000006
42,28.4212483200288,0.36674097111091236,28.556426671134762,-0.704873490807465,-4.0,-118.36214800000006
43,28.45504290780529,0.4302934922585193,28.590221258911253,-1.0527457688938067,-4.0,-118.36214800000006
